x,y,Initial_Distribution,Climate_Suitability
-124.375,59.875,0,31
-124.2916667,59.875,0,29
-124.2083333,59.875,0,29
-124.125,59.875,0,30
-124.0416667,59.875,0,30
-123.9583333,59.875,0,30
-123.875,59.875,0,31
-123.7916667,59.875,0,28
-123.7083333,59.875,0,29
-123.625,59.875,0,31
-123.5416667,59.875,0,32
-123.4583333,59.875,0,33
-123.375,59.875,0,33
-123.2916667,59.875,0,29
-123.2083333,59.875,0,29
-123.125,59.875,0,32
-123.0416667,59.875,0,32
-122.9583333,59.875,0,31
-122.875,59.875,0,33
-122.7916667,59.875,0,34
-122.7083333,59.875,0,34
-122.625,59.875,0,35
-122.5416667,59.875,0,37
-122.4583333,59.875,0,37
-122.375,59.875,0,37
-122.2916667,59.875,0,36
-122.2083333,59.875,0,35
-122.125,59.875,0,34
-122.0416667,59.875,0,32
-121.9583333,59.875,0,33
-121.875,59.875,0,35
-121.7916667,59.875,0,38
-121.7083333,59.875,0,41
-121.625,59.875,0,42
-121.5416667,59.875,0,39
-121.4583333,59.875,0,40
-121.375,59.875,0,40
-121.2916667,59.875,0,40
-121.2083333,59.875,0,41
-121.125,59.875,0,40
-121.0416667,59.875,0,41
-120.9583333,59.875,0,41
-120.875,59.875,0,41
-120.7916667,59.875,0,42
-120.7083333,59.875,0,45
-120.625,59.875,0,46
-120.5416667,59.875,0,47
-120.4583333,59.875,0,46
-120.375,59.875,0,42
-120.2916667,59.875,0,41
-120.2083333,59.875,0,40
-120.125,59.875,0,41
-120.0416667,59.875,0,41
-119.9583333,59.875,0,43
-119.875,59.875,0,41
-119.7916667,59.875,0,38
-119.7083333,59.875,0,38
-119.625,59.875,0,41
-119.5416667,59.875,0,42
-119.4583333,59.875,0,40
-119.375,59.875,0,39
-119.2916667,59.875,0,41
-119.2083333,59.875,0,40
-119.125,59.875,0,39
-119.0416667,59.875,0,39
-118.9583333,59.875,0,39
-118.875,59.875,0,36
-118.7916667,59.875,0,35
-118.7083333,59.875,0,35
-118.625,59.875,0,31
-118.5416667,59.875,0,32
-118.4583333,59.875,0,34
-118.375,59.875,0,35
-118.2916667,59.875,0,35
-118.2083333,59.875,0,33
-118.125,59.875,0,34
-118.0416667,59.875,0,33
-117.9583333,59.875,0,31
-117.875,59.875,0,32
-117.7916667,59.875,0,32
-117.7083333,59.875,0,31
-117.625,59.875,0,30
-117.5416667,59.875,0,31
-117.4583333,59.875,0,30
-117.375,59.875,0,24
-117.2916667,59.875,0,24
-117.2083333,59.875,0,24
-117.125,59.875,0,26
-117.0416667,59.875,0,25
-116.9583333,59.875,0,25
-116.875,59.875,0,27
-116.7916667,59.875,0,27
-116.7083333,59.875,0,27
-116.625,59.875,0,26
-116.5416667,59.875,0,27
-116.4583333,59.875,0,27
-116.375,59.875,0,27
-116.2916667,59.875,0,29
-116.2083333,59.875,0,30
-116.125,59.875,0,28
-116.0416667,59.875,0,28
-115.9583333,59.875,0,26
-115.875,59.875,0,26
-115.7916667,59.875,0,28
-115.7083333,59.875,0,31
-115.625,59.875,0,29
-115.5416667,59.875,0,30
-115.4583333,59.875,0,30
-115.375,59.875,0,30
-115.2916667,59.875,0,28
-115.2083333,59.875,0,29
-115.125,59.875,0,32
-115.0416667,59.875,0,29
-114.9583333,59.875,0,30
-114.875,59.875,0,32
-114.7916667,59.875,0,31
-114.7083333,59.875,0,32
-114.625,59.875,0,34
-114.5416667,59.875,0,36
-114.4583333,59.875,0,37
-114.375,59.875,0,38
-114.2916667,59.875,0,37
-114.2083333,59.875,0,37
-114.125,59.875,0,36
-114.0416667,59.875,0,37
-113.9583333,59.875,0,32
-113.875,59.875,0,30
-113.7916667,59.875,0,31
-113.7083333,59.875,0,31
-113.625,59.875,0,29
-113.5416667,59.875,0,29
-113.4583333,59.875,0,27
-113.375,59.875,0,28
-113.2916667,59.875,0,28
-113.2083333,59.875,0,27
-113.125,59.875,0,27
-113.0416667,59.875,0,27
-112.9583333,59.875,0,27
-112.875,59.875,0,26
-112.7916667,59.875,0,25
-112.7083333,59.875,0,26
-112.625,59.875,0,26
-112.5416667,59.875,0,27
-112.4583333,59.875,0,26
-112.375,59.875,0,25
-112.2916667,59.875,0,26
-112.2083333,59.875,0,26
-112.125,59.875,0,24
-112.0416667,59.875,0,24
-111.9583333,59.875,0,24
-111.875,59.875,0,24
-111.7916667,59.875,0,24
-111.7083333,59.875,0,23
-111.625,59.875,0,20
-111.5416667,59.875,0,20
-111.4583333,59.875,0,20
-111.375,59.875,0,22
-111.2916667,59.875,0,22
-111.2083333,59.875,0,20
-111.125,59.875,0,18
-111.0416667,59.875,0,18
-110.9583333,59.875,0,18
-110.875,59.875,0,19
-110.7916667,59.875,0,17
-110.7083333,59.875,0,16
-110.625,59.875,0,17
-110.5416667,59.875,0,16
-110.4583333,59.875,0,16
-110.375,59.875,0,16
-110.2916667,59.875,0,16
-110.2083333,59.875,0,16
-110.125,59.875,0,16
-110.0416667,59.875,0,16
-139.0416667,59.79166667,0,337
-138.9583333,59.79166667,0,339
-138.875,59.79166667,0,335
-138.7916667,59.79166667,0,335
-138.7083333,59.79166667,0,314
-138.625,59.79166667,0,286
-138.5416667,59.79166667,0,279
-138.4583333,59.79166667,0,250
-138.375,59.79166667,0,249
-138.2916667,59.79166667,0,253
-138.2083333,59.79166667,0,294
-138.125,59.79166667,0,307
-138.0416667,59.79166667,0,311
-137.9583333,59.79166667,0,311
-137.875,59.79166667,0,255
-137.7916667,59.79166667,0,191
-137.7083333,59.79166667,0,138
-137.625,59.79166667,0,126
-137.5416667,59.79166667,0,124
-137.4583333,59.79166667,0,136
-137.375,59.79166667,0,124
-137.2916667,59.79166667,0,137
-137.2083333,59.79166667,0,94
-137.125,59.79166667,0,107
-137.0416667,59.79166667,0,89
-136.9583333,59.79166667,0,102
-136.875,59.79166667,0,97
-136.7916667,59.79166667,0,109
-136.7083333,59.79166667,0,98
-136.625,59.79166667,0,90
-136.5416667,59.79166667,0,93
-136.4583333,59.79166667,0,96
-136.375,59.79166667,0,100
-136.2916667,59.79166667,0,106
-136.2083333,59.79166667,0,112
-136.125,59.79166667,0,105
-136.0416667,59.79166667,0,99
-135.9583333,59.79166667,0,108
-135.875,59.79166667,0,118
-135.7916667,59.79166667,0,102
-135.7083333,59.79166667,0,104
-135.625,59.79166667,0,90
-135.5416667,59.79166667,0,83
-135.4583333,59.79166667,0,94
-135.375,59.79166667,0,98
-135.2916667,59.79166667,0,92
-135.2083333,59.79166667,0,98
-135.125,59.79166667,0,87
-135.0416667,59.79166667,0,66
-134.9583333,59.79166667,0,67
-134.875,59.79166667,0,70
-134.7916667,59.79166667,0,60
-134.7083333,59.79166667,0,67
-134.625,59.79166667,0,67
-134.5416667,59.79166667,0,66
-134.4583333,59.79166667,0,64
-134.375,59.79166667,0,49
-134.2916667,59.79166667,0,31
-134.2083333,59.79166667,0,25
-134.125,59.79166667,0,38
-134.0416667,59.79166667,0,43
-133.9583333,59.79166667,0,36
-133.875,59.79166667,0,37
-133.7916667,59.79166667,0,34
-133.7083333,59.79166667,0,37
-133.625,59.79166667,0,48
-133.5416667,59.79166667,0,51
-133.4583333,59.79166667,0,50
-133.375,59.79166667,0,64
-133.2916667,59.79166667,0,67
-133.2083333,59.79166667,0,52
-133.125,59.79166667,0,66
-133.0416667,59.79166667,0,70
-132.9583333,59.79166667,0,71
-132.875,59.79166667,0,56
-132.7916667,59.79166667,0,43
-132.7083333,59.79166667,0,41
-132.625,59.79166667,0,48
-132.5416667,59.79166667,0,45
-132.4583333,59.79166667,0,42
-132.375,59.79166667,0,43
-132.2916667,59.79166667,0,42
-132.2083333,59.79166667,0,38
-132.125,59.79166667,0,47
-132.0416667,59.79166667,0,48
-131.9583333,59.79166667,0,47
-131.875,59.79166667,0,47
-131.7916667,59.79166667,0,55
-131.7083333,59.79166667,0,73
-131.625,59.79166667,0,75
-131.5416667,59.79166667,0,76
-131.4583333,59.79166667,0,77
-131.375,59.79166667,0,81
-131.2916667,59.79166667,0,79
-131.2083333,59.79166667,0,81
-131.125,59.79166667,0,91
-131.0416667,59.79166667,0,83
-130.9583333,59.79166667,0,81
-130.875,59.79166667,0,80
-130.7916667,59.79166667,0,85
-130.7083333,59.79166667,0,99
-130.625,59.79166667,0,103
-130.5416667,59.79166667,0,94
-130.4583333,59.79166667,0,111
-130.375,59.79166667,0,104
-130.2916667,59.79166667,0,104
-130.2083333,59.79166667,0,95
-130.125,59.79166667,0,83
-130.0416667,59.79166667,0,72
-129.9583333,59.79166667,0,69
-129.875,59.79166667,0,65
-129.7916667,59.79166667,0,63
-129.7083333,59.79166667,0,60
-129.625,59.79166667,0,63
-129.5416667,59.79166667,0,61
-129.4583333,59.79166667,0,52
-129.375,59.79166667,0,48
-129.2916667,59.79166667,0,43
-129.2083333,59.79166667,0,40
-129.125,59.79166667,0,35
-129.0416667,59.79166667,0,30
-128.9583333,59.79166667,0,27
-128.875,59.79166667,0,25
-128.7916667,59.79166667,0,25
-128.7083333,59.79166667,0,28
-128.625,59.79166667,0,26
-128.5416667,59.79166667,0,26
-128.4583333,59.79166667,0,25
-128.375,59.79166667,0,27
-128.2916667,59.79166667,0,26
-128.2083333,59.79166667,0,26
-128.125,59.79166667,0,26
-128.0416667,59.79166667,0,26
-127.9583333,59.79166667,0,28
-127.875,59.79166667,0,31
-127.7916667,59.79166667,0,32
-127.7083333,59.79166667,0,30
-127.625,59.79166667,0,33
-127.5416667,59.79166667,0,25
-127.4583333,59.79166667,0,26
-127.375,59.79166667,0,26
-127.2916667,59.79166667,0,26
-127.2083333,59.79166667,0,25
-127.125,59.79166667,0,25
-127.0416667,59.79166667,0,24
-126.9583333,59.79166667,0,25
-126.875,59.79166667,0,27
-126.7916667,59.79166667,0,28
-126.7083333,59.79166667,0,28
-126.625,59.79166667,0,26
-126.5416667,59.79166667,0,26
-126.4583333,59.79166667,0,24
-126.375,59.79166667,0,25
-126.2916667,59.79166667,0,34
-126.2083333,59.79166667,0,42
-126.125,59.79166667,0,45
-126.0416667,59.79166667,0,46
-125.9583333,59.79166667,0,49
-125.875,59.79166667,0,49
-125.7916667,59.79166667,0,50
-125.7083333,59.79166667,0,46
-125.625,59.79166667,0,54
-125.5416667,59.79166667,0,75
-125.4583333,59.79166667,0,74
-125.375,59.79166667,0,65
-125.2916667,59.79166667,0,50
-125.2083333,59.79166667,0,50
-125.125,59.79166667,0,47
-125.0416667,59.79166667,0,48
-124.9583333,59.79166667,0,49
-124.875,59.79166667,0,39
-124.7916667,59.79166667,0,36
-124.7083333,59.79166667,0,33
-124.625,59.79166667,0,32
-124.5416667,59.79166667,0,34
-124.4583333,59.79166667,0,37
-124.375,59.79166667,0,34
-124.2916667,59.79166667,0,33
-124.2083333,59.79166667,0,31
-124.125,59.79166667,0,31
-124.0416667,59.79166667,0,30
-123.9583333,59.79166667,0,33
-123.875,59.79166667,0,30
-123.7916667,59.79166667,0,28
-123.7083333,59.79166667,0,31
-123.625,59.79166667,0,36
-123.5416667,59.79166667,0,35
-123.4583333,59.79166667,0,32
-123.375,59.79166667,0,33
-123.2916667,59.79166667,0,31
-123.2083333,59.79166667,0,35
-123.125,59.79166667,0,32
-123.0416667,59.79166667,0,33
-122.9583333,59.79166667,0,33
-122.875,59.79166667,0,34
-122.7916667,59.79166667,0,34
-122.7083333,59.79166667,0,33
-122.625,59.79166667,0,35
-122.5416667,59.79166667,0,37
-122.4583333,59.79166667,0,37
-122.375,59.79166667,0,38
-122.2916667,59.79166667,0,38
-122.2083333,59.79166667,0,37
-122.125,59.79166667,0,36
-122.0416667,59.79166667,0,34
-121.9583333,59.79166667,0,33
-121.875,59.79166667,0,33
-121.7916667,59.79166667,0,33
-121.7083333,59.79166667,0,36
-121.625,59.79166667,0,37
-121.5416667,59.79166667,0,39
-121.4583333,59.79166667,0,40
-121.375,59.79166667,0,40
-121.2916667,59.79166667,0,41
-121.2083333,59.79166667,0,41
-121.125,59.79166667,0,41
-121.0416667,59.79166667,0,41
-120.9583333,59.79166667,0,41
-120.875,59.79166667,0,40
-120.7916667,59.79166667,0,41
-120.7083333,59.79166667,0,43
-120.625,59.79166667,0,43
-120.5416667,59.79166667,0,41
-120.4583333,59.79166667,0,40
-120.375,59.79166667,0,40
-120.2916667,59.79166667,0,41
-120.2083333,59.79166667,0,39
-120.125,59.79166667,0,39
-120.0416667,59.79166667,0,39
-119.9583333,59.79166667,0,38
-119.875,59.79166667,0,37
-119.7916667,59.79166667,0,37
-119.7083333,59.79166667,0,38
-119.625,59.79166667,0,43
-119.5416667,59.79166667,0,44
-119.4583333,59.79166667,0,44
-119.375,59.79166667,0,44
-119.2916667,59.79166667,0,45
-119.2083333,59.79166667,0,45
-119.125,59.79166667,0,39
-119.0416667,59.79166667,0,43
-118.9583333,59.79166667,0,37
-118.875,59.79166667,0,34
-118.7916667,59.79166667,0,34
-118.7083333,59.79166667,0,34
-118.625,59.79166667,0,30
-118.5416667,59.79166667,0,32
-118.4583333,59.79166667,0,32
-118.375,59.79166667,0,33
-118.2916667,59.79166667,0,34
-118.2083333,59.79166667,0,33
-118.125,59.79166667,0,33
-118.0416667,59.79166667,0,33
-117.9583333,59.79166667,0,33
-117.875,59.79166667,0,33
-117.7916667,59.79166667,0,31
-117.7083333,59.79166667,0,30
-117.625,59.79166667,0,30
-117.5416667,59.79166667,0,29
-117.4583333,59.79166667,0,25
-117.375,59.79166667,0,25
-117.2916667,59.79166667,0,27
-117.2083333,59.79166667,0,26
-117.125,59.79166667,0,26
-117.0416667,59.79166667,0,26
-116.9583333,59.79166667,0,25
-116.875,59.79166667,0,25
-116.7916667,59.79166667,0,25
-116.7083333,59.79166667,0,26
-116.625,59.79166667,0,29
-116.5416667,59.79166667,0,25
-116.4583333,59.79166667,0,22
-116.375,59.79166667,0,29
-116.2916667,59.79166667,0,29
-116.2083333,59.79166667,0,29
-116.125,59.79166667,0,28
-116.0416667,59.79166667,0,29
-115.9583333,59.79166667,0,29
-115.875,59.79166667,0,28
-115.7916667,59.79166667,0,29
-115.7083333,59.79166667,0,30
-115.625,59.79166667,0,30
-115.5416667,59.79166667,0,29
-115.4583333,59.79166667,0,30
-115.375,59.79166667,0,29
-115.2916667,59.79166667,0,30
-115.2083333,59.79166667,0,30
-115.125,59.79166667,0,30
-115.0416667,59.79166667,0,30
-114.9583333,59.79166667,0,32
-114.875,59.79166667,0,30
-114.7916667,59.79166667,0,29
-114.7083333,59.79166667,0,32
-114.625,59.79166667,0,32
-114.5416667,59.79166667,0,35
-114.4583333,59.79166667,0,37
-114.375,59.79166667,0,39
-114.2916667,59.79166667,0,39
-114.2083333,59.79166667,0,40
-114.125,59.79166667,0,40
-114.0416667,59.79166667,0,35
-113.9583333,59.79166667,0,33
-113.875,59.79166667,0,32
-113.7916667,59.79166667,0,31
-113.7083333,59.79166667,0,30
-113.625,59.79166667,0,28
-113.5416667,59.79166667,0,29
-113.4583333,59.79166667,0,29
-113.375,59.79166667,0,29
-113.2916667,59.79166667,0,29
-113.2083333,59.79166667,0,28
-113.125,59.79166667,0,28
-113.0416667,59.79166667,0,28
-112.9583333,59.79166667,0,29
-112.875,59.79166667,0,26
-112.7916667,59.79166667,0,25
-112.7083333,59.79166667,0,25
-112.625,59.79166667,0,25
-112.5416667,59.79166667,0,26
-112.4583333,59.79166667,0,26
-112.375,59.79166667,0,25
-112.2916667,59.79166667,0,25
-112.2083333,59.79166667,0,24
-112.125,59.79166667,0,23
-112.0416667,59.79166667,0,23
-111.9583333,59.79166667,0,23
-111.875,59.79166667,0,23
-111.7916667,59.79166667,0,23
-111.7083333,59.79166667,0,21
-111.625,59.79166667,0,20
-111.5416667,59.79166667,0,19
-111.4583333,59.79166667,0,19
-111.375,59.79166667,0,22
-111.2916667,59.79166667,0,22
-111.2083333,59.79166667,0,19
-111.125,59.79166667,0,19
-111.0416667,59.79166667,0,19
-110.9583333,59.79166667,0,18
-110.875,59.79166667,0,19
-110.7916667,59.79166667,0,16
-110.7083333,59.79166667,0,16
-110.625,59.79166667,0,19
-110.5416667,59.79166667,0,16
-110.4583333,59.79166667,0,16
-110.375,59.79166667,0,16
-110.2916667,59.79166667,0,16
-110.2083333,59.79166667,0,16
-110.125,59.79166667,0,16
-110.0416667,59.79166667,0,16
-139.0416667,59.70833333,0,312
-138.9583333,59.70833333,0,301
-138.875,59.70833333,0,313
-138.7916667,59.70833333,0,289
-138.7083333,59.70833333,0,286
-138.625,59.70833333,0,272
-138.5416667,59.70833333,0,263
-138.4583333,59.70833333,0,254
-138.375,59.70833333,0,251
-138.2916667,59.70833333,0,261
-138.2083333,59.70833333,0,265
-138.125,59.70833333,0,279
-138.0416667,59.70833333,0,349
-137.9583333,59.70833333,0,345
-137.875,59.70833333,0,269
-137.7916667,59.70833333,0,206
-137.7083333,59.70833333,0,175
-137.625,59.70833333,0,153
-137.5416667,59.70833333,0,161
-137.4583333,59.70833333,0,156
-137.375,59.70833333,0,157
-137.2916667,59.70833333,0,152
-137.2083333,59.70833333,0,138
-137.125,59.70833333,0,112
-137.0416667,59.70833333,0,107
-136.9583333,59.70833333,0,116
-136.875,59.70833333,0,125
-136.7916667,59.70833333,0,113
-136.7083333,59.70833333,0,115
-136.625,59.70833333,0,108
-136.5416667,59.70833333,0,107
-136.4583333,59.70833333,0,117
-136.375,59.70833333,0,121
-136.2916667,59.70833333,0,112
-136.2083333,59.70833333,0,117
-136.125,59.70833333,0,120
-136.0416667,59.70833333,0,128
-135.9583333,59.70833333,0,106
-135.875,59.70833333,0,121
-135.7916667,59.70833333,0,115
-135.7083333,59.70833333,0,114
-135.625,59.70833333,0,102
-135.5416667,59.70833333,0,81
-135.4583333,59.70833333,0,96
-135.375,59.70833333,0,105
-135.2916667,59.70833333,0,101
-135.2083333,59.70833333,0,102
-135.125,59.70833333,0,97
-135.0416667,59.70833333,0,92
-134.9583333,59.70833333,0,72
-134.875,59.70833333,0,63
-134.7916667,59.70833333,0,60
-134.7083333,59.70833333,0,73
-134.625,59.70833333,0,80
-134.5416667,59.70833333,0,57
-134.4583333,59.70833333,0,61
-134.375,59.70833333,0,81
-134.2916667,59.70833333,0,48
-134.2083333,59.70833333,0,30
-134.125,59.70833333,0,39
-134.0416667,59.70833333,0,53
-133.9583333,59.70833333,0,53
-133.875,59.70833333,0,33
-133.7916667,59.70833333,0,30
-133.7083333,59.70833333,0,45
-133.625,59.70833333,0,45
-133.5416667,59.70833333,0,54
-133.4583333,59.70833333,0,77
-133.375,59.70833333,0,82
-133.2916667,59.70833333,0,75
-133.2083333,59.70833333,0,50
-133.125,59.70833333,0,62
-133.0416667,59.70833333,0,86
-132.9583333,59.70833333,0,78
-132.875,59.70833333,0,72
-132.7916667,59.70833333,0,55
-132.7083333,59.70833333,0,48
-132.625,59.70833333,0,67
-132.5416667,59.70833333,0,78
-132.4583333,59.70833333,0,65
-132.375,59.70833333,0,49
-132.2916667,59.70833333,0,47
-132.2083333,59.70833333,0,45
-132.125,59.70833333,0,43
-132.0416667,59.70833333,0,47
-131.9583333,59.70833333,0,50
-131.875,59.70833333,0,53
-131.7916667,59.70833333,0,58
-131.7083333,59.70833333,0,64
-131.625,59.70833333,0,75
-131.5416667,59.70833333,0,88
-131.4583333,59.70833333,0,95
-131.375,59.70833333,0,92
-131.2916667,59.70833333,0,85
-131.2083333,59.70833333,0,89
-131.125,59.70833333,0,92
-131.0416667,59.70833333,0,90
-130.9583333,59.70833333,0,91
-130.875,59.70833333,0,84
-130.7916667,59.70833333,0,95
-130.7083333,59.70833333,0,89
-130.625,59.70833333,0,102
-130.5416667,59.70833333,0,102
-130.4583333,59.70833333,0,100
-130.375,59.70833333,0,97
-130.2916667,59.70833333,0,98
-130.2083333,59.70833333,0,88
-130.125,59.70833333,0,85
-130.0416667,59.70833333,0,81
-129.9583333,59.70833333,0,98
-129.875,59.70833333,0,87
-129.7916667,59.70833333,0,76
-129.7083333,59.70833333,0,63
-129.625,59.70833333,0,61
-129.5416667,59.70833333,0,58
-129.4583333,59.70833333,0,48
-129.375,59.70833333,0,42
-129.2916667,59.70833333,0,37
-129.2083333,59.70833333,0,35
-129.125,59.70833333,0,31
-129.0416667,59.70833333,0,28
-128.9583333,59.70833333,0,26
-128.875,59.70833333,0,26
-128.7916667,59.70833333,0,33
-128.7083333,59.70833333,0,33
-128.625,59.70833333,0,33
-128.5416667,59.70833333,0,31
-128.4583333,59.70833333,0,29
-128.375,59.70833333,0,26
-128.2916667,59.70833333,0,28
-128.2083333,59.70833333,0,28
-128.125,59.70833333,0,28
-128.0416667,59.70833333,0,29
-127.9583333,59.70833333,0,30
-127.875,59.70833333,0,32
-127.7916667,59.70833333,0,41
-127.7083333,59.70833333,0,37
-127.625,59.70833333,0,30
-127.5416667,59.70833333,0,26
-127.4583333,59.70833333,0,25
-127.375,59.70833333,0,26
-127.2916667,59.70833333,0,25
-127.2083333,59.70833333,0,25
-127.125,59.70833333,0,26
-127.0416667,59.70833333,0,22
-126.9583333,59.70833333,0,22
-126.875,59.70833333,0,24
-126.7916667,59.70833333,0,26
-126.7083333,59.70833333,0,25
-126.625,59.70833333,0,25
-126.5416667,59.70833333,0,27
-126.4583333,59.70833333,0,24
-126.375,59.70833333,0,27
-126.2916667,59.70833333,0,34
-126.2083333,59.70833333,0,36
-126.125,59.70833333,0,45
-126.0416667,59.70833333,0,45
-125.9583333,59.70833333,0,46
-125.875,59.70833333,0,48
-125.7916667,59.70833333,0,48
-125.7083333,59.70833333,0,49
-125.625,59.70833333,0,46
-125.5416667,59.70833333,0,66
-125.4583333,59.70833333,0,77
-125.375,59.70833333,0,57
-125.2916667,59.70833333,0,51
-125.2083333,59.70833333,0,50
-125.125,59.70833333,0,48
-125.0416667,59.70833333,0,49
-124.9583333,59.70833333,0,48
-124.875,59.70833333,0,44
-124.7916667,59.70833333,0,44
-124.7083333,59.70833333,0,35
-124.625,59.70833333,0,33
-124.5416667,59.70833333,0,32
-124.4583333,59.70833333,0,33
-124.375,59.70833333,0,32
-124.2916667,59.70833333,0,31
-124.2083333,59.70833333,0,32
-124.125,59.70833333,0,31
-124.0416667,59.70833333,0,32
-123.9583333,59.70833333,0,33
-123.875,59.70833333,0,27
-123.7916667,59.70833333,0,29
-123.7083333,59.70833333,0,29
-123.625,59.70833333,0,32
-123.5416667,59.70833333,0,30
-123.4583333,59.70833333,0,30
-123.375,59.70833333,0,31
-123.2916667,59.70833333,0,30
-123.2083333,59.70833333,0,33
-123.125,59.70833333,0,33
-123.0416667,59.70833333,0,32
-122.9583333,59.70833333,0,33
-122.875,59.70833333,0,34
-122.7916667,59.70833333,0,35
-122.7083333,59.70833333,0,35
-122.625,59.70833333,0,35
-122.5416667,59.70833333,0,36
-122.4583333,59.70833333,0,36
-122.375,59.70833333,0,37
-122.2916667,59.70833333,0,37
-122.2083333,59.70833333,0,37
-122.125,59.70833333,0,36
-122.0416667,59.70833333,0,36
-121.9583333,59.70833333,0,35
-121.875,59.70833333,0,34
-121.7916667,59.70833333,0,35
-121.7083333,59.70833333,0,35
-121.625,59.70833333,0,35
-121.5416667,59.70833333,0,37
-121.4583333,59.70833333,0,37
-121.375,59.70833333,0,37
-121.2916667,59.70833333,0,38
-121.2083333,59.70833333,0,39
-121.125,59.70833333,0,39
-121.0416667,59.70833333,0,39
-120.9583333,59.70833333,0,38
-120.875,59.70833333,0,39
-120.7916667,59.70833333,0,39
-120.7083333,59.70833333,0,40
-120.625,59.70833333,0,40
-120.5416667,59.70833333,0,38
-120.4583333,59.70833333,0,38
-120.375,59.70833333,0,38
-120.2916667,59.70833333,0,38
-120.2083333,59.70833333,0,36
-120.125,59.70833333,0,37
